"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|HR","BZN|BA","417.00"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|BA","BZN|HR","0.00"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|HU","BZN|HR","1272.50"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|HR","BZN|RS","220.00"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|RS","BZN|HR","0.00"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|HR","BZN|SI","0.00"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|SI","BZN|HR","99.00"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|HR","BZN|BA","404.00"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|BA","BZN|HR","0.00"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|HU","BZN|HR","1315.00"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|HR","BZN|RS","214.00"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|RS","BZN|HR","0.00"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|HR","BZN|SI","7.00"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2023 02:00:00 - 01/01/2023 03:00:00","BZN|HR","BZN|BA","313.00"
"01/01/2023 02:00:00 - 01/01/2023 03:00:00","BZN|BA","BZN|HR","0.00"
"01/01/2023 02:00:00 - 01/01/2023 03:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2023 02:00:00 - 01/01/2023 03:00:00","BZN|HU","BZN|HR","1221.52"
"01/01/2023 02:00:00 - 01/01/2023 03:00:00","BZN|HR","BZN|RS","164.00"
"01/01/2023 02:00:00 - 01/01/2023 03:00:00","BZN|RS","BZN|HR","0.00"
"01/01/2023 02:00:00 - 01/01/2023 03:00:00","BZN|HR","BZN|SI","130.00"
"01/01/2023 02:00:00 - 01/01/2023 03:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2023 03:00:00 - 01/01/2023 04:00:00","BZN|HR","BZN|BA","253.00"
"01/01/2023 03:00:00 - 01/01/2023 04:00:00","BZN|BA","BZN|HR","0.00"
"01/01/2023 03:00:00 - 01/01/2023 04:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2023 03:00:00 - 01/01/2023 04:00:00","BZN|HU","BZN|HR","1091.70"
"01/01/2023 03:00:00 - 01/01/2023 04:00:00","BZN|HR","BZN|RS","159.00"
"01/01/2023 03:00:00 - 01/01/2023 04:00:00","BZN|RS","BZN|HR","0.00"
"01/01/2023 03:00:00 - 01/01/2023 04:00:00","BZN|HR","BZN|SI","128.00"
"01/01/2023 03:00:00 - 01/01/2023 04:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2023 04:00:00 - 01/01/2023 05:00:00","BZN|HR","BZN|BA","83.00"
"01/01/2023 04:00:00 - 01/01/2023 05:00:00","BZN|BA","BZN|HR","0.00"
"01/01/2023 04:00:00 - 01/01/2023 05:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2023 04:00:00 - 01/01/2023 05:00:00","BZN|HU","BZN|HR","944.08"
"01/01/2023 04:00:00 - 01/01/2023 05:00:00","BZN|HR","BZN|RS","123.00"
"01/01/2023 04:00:00 - 01/01/2023 05:00:00","BZN|RS","BZN|HR","0.00"
"01/01/2023 04:00:00 - 01/01/2023 05:00:00","BZN|HR","BZN|SI","220.00"
"01/01/2023 04:00:00 - 01/01/2023 05:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2023 05:00:00 - 01/01/2023 06:00:00","BZN|HR","BZN|BA","126.00"
"01/01/2023 05:00:00 - 01/01/2023 06:00:00","BZN|BA","BZN|HR","0.00"
"01/01/2023 05:00:00 - 01/01/2023 06:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2023 05:00:00 - 01/01/2023 06:00:00","BZN|HU","BZN|HR","912.20"
"01/01/2023 05:00:00 - 01/01/2023 06:00:00","BZN|HR","BZN|RS","109.00"
"01/01/2023 05:00:00 - 01/01/2023 06:00:00","BZN|RS","BZN|HR","0.00"
"01/01/2023 05:00:00 - 01/01/2023 06:00:00","BZN|HR","BZN|SI","158.00"
"01/01/2023 05:00:00 - 01/01/2023 06:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2023 06:00:00 - 01/01/2023 07:00:00","BZN|HR","BZN|BA","153.00"
"01/01/2023 06:00:00 - 01/01/2023 07:00:00","BZN|BA","BZN|HR","0.00"
"01/01/2023 06:00:00 - 01/01/2023 07:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2023 06:00:00 - 01/01/2023 07:00:00","BZN|HU","BZN|HR","915.10"
"01/01/2023 06:00:00 - 01/01/2023 07:00:00","BZN|HR","BZN|RS","125.00"
"01/01/2023 06:00:00 - 01/01/2023 07:00:00","BZN|RS","BZN|HR","0.00"
"01/01/2023 06:00:00 - 01/01/2023 07:00:00","BZN|HR","BZN|SI","167.00"
"01/01/2023 06:00:00 - 01/01/2023 07:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2023 07:00:00 - 01/01/2023 08:00:00","BZN|HR","BZN|BA","128.00"
"01/01/2023 07:00:00 - 01/01/2023 08:00:00","BZN|BA","BZN|HR","0.00"
"01/01/2023 07:00:00 - 01/01/2023 08:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2023 07:00:00 - 01/01/2023 08:00:00","BZN|HU","BZN|HR","863.39"
"01/01/2023 07:00:00 - 01/01/2023 08:00:00","BZN|HR","BZN|RS","97.00"
