"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|BG","BZN|GR","448.00"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|GR","BZN|BG","0.00"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|BG","BZN|MK","376.00"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|MK","BZN|BG","0.00"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|BG","BZN|RO","0.00"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|RO","BZN|BG","768.64"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|BG","BZN|RS","222.95"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|RS","BZN|BG","0.00"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|BG","BZN|TR","606.40"
"01/01/2023 00:00:00 - 01/01/2023 01:00:00","BZN|TR","BZN|BG","0.00"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|BG","BZN|GR","456.00"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|GR","BZN|BG","0.00"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|BG","BZN|MK","388.00"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|MK","BZN|BG","0.00"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|BG","BZN|RO","0.00"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|RO","BZN|BG","942.80"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|BG","BZN|RS","245.74"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|RS","BZN|BG","0.00"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|BG","BZN|TR","602.40"
"01/01/2023 01:00:00 - 01/01/2023 02:00:00","BZN|TR","BZN|BG","0.00"
"01/01/2023 02:00:00 - 01/01/2023 03:00:00","BZN|BG","BZN|GR","438.00"
"01/01/2023 02:00:00 - 01/01/2023 03:00:00","BZN|GR","BZN|BG","0.00"
"01/01/2023 02:00:00 - 01/01/2023 03:00:00","BZN|BG","BZN|MK","373.60"
"01/01/2023 02:00:00 - 01/01/2023 03:00:00","BZN|MK","BZN|BG","0.00"
