"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|GR","BZN|AL","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|AL","BZN|GR","349.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|GR","BZN|BG","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|BG","BZN|GR","677.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|GR","BZN|IT-Brindisi","n/e"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|IT-Brindisi","BZN|GR","n/e"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|GR","BZN|IT-GR","n/e"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|IT-GR","BZN|GR","n/e"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|GR","BZN|IT-South","227.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|IT-South","BZN|GR","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|GR","BZN|MK","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|MK","BZN|GR","729.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|GR","BZN|TR","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|TR","BZN|GR","86.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|GR","BZN|AL","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|AL","BZN|GR","335.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|GR","BZN|BG","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|BG","BZN|GR","699.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|GR","BZN|IT-Brindisi","n/e"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|IT-Brindisi","BZN|GR","n/e"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|GR","BZN|IT-GR","n/e"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|IT-GR","BZN|GR","n/e"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|GR","BZN|IT-South","189.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|IT-South","BZN|GR","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|GR","BZN|MK","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|MK","BZN|GR","709.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|GR","BZN|TR","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|TR","BZN|GR","85.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|GR","BZN|AL","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|AL","BZN|GR","346.00"
