"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|SI","BZN|AT","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|AT","BZN|SI","637.10"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|SI","BZN|DE-AT-LU","n/e"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|DE-AT-LU","BZN|SI","n/e"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|SI","BZN|HR","261.50"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|HR","BZN|SI","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|SI","BZN|HU","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|HU","BZN|SI","250.29"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|SI","BZN|IT-North","747.81"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|IT-North","BZN|SI","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|SI","BZN|IT-North-SI","n/e"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|IT-North-SI","BZN|SI","n/e"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|SI","BZN|AT","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|AT","BZN|SI","616.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|SI","BZN|DE-AT-LU","n/e"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|DE-AT-LU","BZN|SI","n/e"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|SI","BZN|HR","90.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|HR","BZN|SI","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|SI","BZN|HU","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|HU","BZN|SI","289.91"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|SI","BZN|IT-North","857.56"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|IT-North","BZN|SI","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|SI","BZN|IT-North-SI","n/e"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|IT-North-SI","BZN|SI","n/e"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|SI","BZN|AT","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|AT","BZN|SI","509.50"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|SI","BZN|DE-AT-LU","n/e"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|DE-AT-LU","BZN|SI","n/e"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|HR","BZN|SI","77.50"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|SI","BZN|HU","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|HU","BZN|SI","308.99"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|SI","BZN|IT-North","1035.06"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|IT-North","BZN|SI","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|SI","BZN|IT-North-SI","n/e"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|IT-North-SI","BZN|SI","n/e"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|SI","BZN|AT","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|AT","BZN|SI","360.60"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|SI","BZN|DE-AT-LU","n/e"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|DE-AT-LU","BZN|SI","n/e"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|HR","BZN|SI","191.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|SI","BZN|HU","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|HU","BZN|SI","320.01"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|SI","BZN|IT-North","1057.48"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|IT-North","BZN|SI","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|SI","BZN|IT-North-SI","n/e"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|IT-North-SI","BZN|SI","n/e"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|SI","BZN|AT","0.00"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|AT","BZN|SI","151.80"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|SI","BZN|DE-AT-LU","n/e"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|DE-AT-LU","BZN|SI","n/e"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|HR","BZN|SI","285.50"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|SI","BZN|HU","0.00"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|HU","BZN|SI","318.40"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|SI","BZN|IT-North","1026.92"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|IT-North","BZN|SI","0.00"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|SI","BZN|IT-North-SI","n/e"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|IT-North-SI","BZN|SI","n/e"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|SI","BZN|AT","0.00"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|AT","BZN|SI","92.10"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|SI","BZN|DE-AT-LU","n/e"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|DE-AT-LU","BZN|SI","n/e"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|HR","BZN|SI","256.25"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|SI","BZN|HU","0.00"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|HU","BZN|SI","282.22"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|SI","BZN|IT-North","1004.54"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|IT-North","BZN|SI","0.00"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|SI","BZN|IT-North-SI","n/e"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|IT-North-SI","BZN|SI","n/e"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|SI","BZN|AT","0.00"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|AT","BZN|SI","174.70"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|SI","BZN|DE-AT-LU","n/e"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|DE-AT-LU","BZN|SI","n/e"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|HR","BZN|SI","156.25"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|SI","BZN|HU","0.00"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|HU","BZN|SI","275.06"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|SI","BZN|IT-North","985.02"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|IT-North","BZN|SI","0.00"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|SI","BZN|IT-North-SI","n/e"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|IT-North-SI","BZN|SI","n/e"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|SI","BZN|AT","0.00"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|AT","BZN|SI","198.10"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|SI","BZN|DE-AT-LU","n/e"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|DE-AT-LU","BZN|SI","n/e"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|HR","BZN|SI","141.75"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|SI","BZN|HU","0.00"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|HU","BZN|SI","273.73"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|SI","BZN|IT-North","885.15"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|IT-North","BZN|SI","0.00"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|SI","BZN|IT-North-SI","n/e"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|IT-North-SI","BZN|SI","n/e"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|SI","BZN|AT","0.00"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|AT","BZN|SI","223.60"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|SI","BZN|DE-AT-LU","n/e"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|DE-AT-LU","BZN|SI","n/e"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|HR","BZN|SI","45.75"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|SI","BZN|HU","0.00"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|HU","BZN|SI","246.58"
