"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|HR","BZN|BA","549.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|BA","BZN|HR","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|HU","BZN|HR","973.50"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|HR","BZN|RS","211.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|RS","BZN|HR","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|HR","BZN|SI","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|SI","BZN|HR","261.50"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|HR","BZN|BA","372.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|BA","BZN|HR","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|HU","BZN|HR","893.75"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|HR","BZN|RS","162.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|RS","BZN|HR","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|HR","BZN|SI","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|SI","BZN|HR","90.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|HR","BZN|BA","326.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|BA","BZN|HR","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|HU","BZN|HR","849.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|HR","BZN|RS","140.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|RS","BZN|HR","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|HR","BZN|SI","77.50"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|SI","BZN|HR","0.00"
