"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|PL","BZN|CZ","156.50"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|CZ","BZN|PL","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|PL","BZN|CZ-DE-SK","n/e"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|CZ-DE-SK","BZN|PL","n/e"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|PL","BZN|DE-AT-LU","n/e"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|DE-AT-LU","BZN|PL","n/e"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|PL","BZN|DE-LU","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|DE-LU","BZN|PL","1720.86"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|PL","BZN|LT","491.92"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|LT","BZN|PL","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|PL","BZN|SE4","594.15"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|SE4","BZN|PL","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|PL","BZN|SK","301.60"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|SK","BZN|PL","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|PL","BZN|UA","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|UA","BZN|PL","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|PL","BZN|UA-DobTPP","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|UA-DobTPP","BZN|PL","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|PL","BZN|UA-IPS","10.40"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|UA-IPS","BZN|PL","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|PL","BZN|CZ","204.72"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|CZ","BZN|PL","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|PL","BZN|CZ-DE-SK","n/e"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|CZ-DE-SK","BZN|PL","n/e"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|PL","BZN|DE-AT-LU","n/e"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|DE-AT-LU","BZN|PL","n/e"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|PL","BZN|DE-LU","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|DE-LU","BZN|PL","1727.87"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|PL","BZN|LT","491.83"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|LT","BZN|PL","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|PL","BZN|SE4","595.16"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|SE4","BZN|PL","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|PL","BZN|SK","264.70"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|SK","BZN|PL","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|PL","BZN|UA","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|UA","BZN|PL","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|PL","BZN|UA-DobTPP","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|UA-DobTPP","BZN|PL","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|PL","BZN|UA-IPS","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|UA-IPS","BZN|PL","24.96"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|PL","BZN|CZ","290.53"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|CZ","BZN|PL","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|PL","BZN|CZ-DE-SK","n/e"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|CZ-DE-SK","BZN|PL","n/e"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|PL","BZN|DE-AT-LU","n/e"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|DE-AT-LU","BZN|PL","n/e"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|PL","BZN|DE-LU","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|DE-LU","BZN|PL","1607.81"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|PL","BZN|LT","491.92"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|LT","BZN|PL","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|PL","BZN|SE4","595.26"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|SE4","BZN|PL","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|PL","BZN|SK","252.70"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|SK","BZN|PL","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|PL","BZN|UA","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|UA","BZN|PL","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|PL","BZN|UA-DobTPP","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|UA-DobTPP","BZN|PL","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|PL","BZN|UA-IPS","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|UA-IPS","BZN|PL","56.76"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|PL","BZN|CZ","338.99"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|CZ","BZN|PL","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|PL","BZN|CZ-DE-SK","n/e"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|CZ-DE-SK","BZN|PL","n/e"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|PL","BZN|DE-AT-LU","n/e"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|DE-AT-LU","BZN|PL","n/e"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|PL","BZN|DE-LU","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|DE-LU","BZN|PL","1469.14"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|PL","BZN|LT","491.84"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|LT","BZN|PL","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|PL","BZN|SE4","594.96"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|SE4","BZN|PL","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|PL","BZN|SK","214.10"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|SK","BZN|PL","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|PL","BZN|UA","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|UA","BZN|PL","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|PL","BZN|UA-DobTPP","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|UA-DobTPP","BZN|PL","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|PL","BZN|UA-IPS","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|UA-IPS","BZN|PL","78.51"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|PL","BZN|CZ","305.97"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|CZ","BZN|PL","0.00"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|PL","BZN|CZ-DE-SK","n/e"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|CZ-DE-SK","BZN|PL","n/e"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|PL","BZN|DE-AT-LU","n/e"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|DE-AT-LU","BZN|PL","n/e"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|PL","BZN|DE-LU","0.00"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|DE-LU","BZN|PL","1458.66"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|PL","BZN|LT","492.04"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|LT","BZN|PL","0.00"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|PL","BZN|SE4","595.13"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|SE4","BZN|PL","0.00"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|PL","BZN|SK","156.00"
