"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|XK*","BZN|AL","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|AL","BZN|XK*","33.62"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|XK*","BZN|ME","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|ME","BZN|XK*","196.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|XK*","BZN|MK","350.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|MK","BZN|XK*","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|XK*","BZN|RS","0.00"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|RS","BZN|XK*","402.18"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|XK*","BZN|AL","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|AL","BZN|XK*","44.13"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|XK*","BZN|ME","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|ME","BZN|XK*","172.80"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|XK*","BZN|MK","299.60"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|MK","BZN|XK*","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|XK*","BZN|RS","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|RS","BZN|XK*","394.31"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|XK*","BZN|AL","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|AL","BZN|XK*","11.66"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|XK*","BZN|ME","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|ME","BZN|XK*","150.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|XK*","BZN|MK","297.20"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|MK","BZN|XK*","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|XK*","BZN|RS","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|RS","BZN|XK*","402.83"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|XK*","BZN|AL","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|AL","BZN|XK*","4.39"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|XK*","BZN|ME","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|ME","BZN|XK*","90.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|XK*","BZN|MK","292.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|MK","BZN|XK*","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|XK*","BZN|RS","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|RS","BZN|XK*","339.53"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|XK*","BZN|AL","13.76"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|AL","BZN|XK*","0.00"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|XK*","BZN|ME","0.00"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|ME","BZN|XK*","47.60"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|XK*","BZN|MK","287.60"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|MK","BZN|XK*","0.00"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|XK*","BZN|RS","0.00"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|RS","BZN|XK*","311.93"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|XK*","BZN|AL","24.64"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|AL","BZN|XK*","0.00"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|XK*","BZN|ME","0.00"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|ME","BZN|XK*","27.20"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|XK*","BZN|MK","313.60"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|MK","BZN|XK*","0.00"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|XK*","BZN|RS","0.00"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|RS","BZN|XK*","290.30"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|XK*","BZN|AL","52.91"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|AL","BZN|XK*","0.00"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|XK*","BZN|ME","0.00"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|ME","BZN|XK*","63.20"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|XK*","BZN|MK","396.00"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|MK","BZN|XK*","0.00"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|XK*","BZN|RS","0.00"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|RS","BZN|XK*","348.60"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|XK*","BZN|AL","86.75"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|AL","BZN|XK*","0.00"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|XK*","BZN|ME","0.00"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|ME","BZN|XK*","68.40"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|XK*","BZN|MK","404.80"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|MK","BZN|XK*","0.00"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|XK*","BZN|RS","0.00"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|RS","BZN|XK*","345.24"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|XK*","BZN|AL","65.51"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|AL","BZN|XK*","0.00"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|XK*","BZN|ME","0.00"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|ME","BZN|XK*","52.40"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|XK*","BZN|MK","376.00"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|MK","BZN|XK*","0.00"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|XK*","BZN|RS","0.00"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|RS","BZN|XK*","326.72"
"01/01/2024 09:00:00 - 01/01/2024 10:00:00","BZN|XK*","BZN|AL","40.47"
"01/01/2024 09:00:00 - 01/01/2024 10:00:00","BZN|AL","BZN|XK*","0.00"
"01/01/2024 09:00:00 - 01/01/2024 10:00:00","BZN|XK*","BZN|ME","10.00"
