"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|AZ","BZN|GE","99.25"
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|AZ","BZN|GE","84.59"
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|AZ","BZN|GE","86.57"
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|AZ","BZN|GE","83.76"
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|AZ","BZN|GE","96.40"
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|AZ","BZN|GE","100.20"
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|AZ","BZN|GE","100.91"
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|AZ","BZN|GE","100.61"
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|AZ","BZN|GE","98.69"
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2024 09:00:00 - 01/01/2024 10:00:00","BZN|AZ","BZN|GE","0.00"
"01/01/2024 09:00:00 - 01/01/2024 10:00:00","BZN|GE","BZN|AZ","97.79"
"01/01/2024 10:00:00 - 01/01/2024 11:00:00","BZN|AZ","BZN|GE","0.00"
"01/01/2024 10:00:00 - 01/01/2024 11:00:00","BZN|GE","BZN|AZ","100.26"
"01/01/2024 11:00:00 - 01/01/2024 12:00:00","BZN|AZ","BZN|GE","0.00"
"01/01/2024 11:00:00 - 01/01/2024 12:00:00","BZN|GE","BZN|AZ","100.18"
"01/01/2024 12:00:00 - 01/01/2024 13:00:00","BZN|AZ","BZN|GE","0.00"
"01/01/2024 12:00:00 - 01/01/2024 13:00:00","BZN|GE","BZN|AZ","104.87"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|AZ","BZN|GE","0.00"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|GE","BZN|AZ","99.72"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|AZ","BZN|GE","0.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|GE","BZN|AZ","98.58"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|AZ","BZN|GE","0.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|GE","BZN|AZ","99.78"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|AZ","BZN|GE","0.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|GE","BZN|AZ","101.50"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|AZ","BZN|GE","0.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|GE","BZN|AZ","100.43"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|AZ","BZN|GE","0.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|GE","BZN|AZ","101.03"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|AZ","BZN|GE","0.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|GE","BZN|AZ","97.22"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|AZ","BZN|GE","0.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|GE","BZN|AZ","98.69"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|AZ","BZN|GE","94.79"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|AZ","BZN|GE","99.89"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|AZ","BZN|GE","95.02"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|AZ","BZN|GE","88.60"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|AZ","BZN|GE","76.79"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|AZ","BZN|GE","85.67"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2024 03:00:00 - 02/01/2024 04:00:00","BZN|AZ","BZN|GE","97.58"
"02/01/2024 03:00:00 - 02/01/2024 04:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2024 04:00:00 - 02/01/2024 05:00:00","BZN|AZ","BZN|GE","100.94"
"02/01/2024 04:00:00 - 02/01/2024 05:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2024 05:00:00 - 02/01/2024 06:00:00","BZN|AZ","BZN|GE","99.71"
"02/01/2024 05:00:00 - 02/01/2024 06:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2024 06:00:00 - 02/01/2024 07:00:00","BZN|AZ","BZN|GE","101.44"
"02/01/2024 06:00:00 - 02/01/2024 07:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2024 07:00:00 - 02/01/2024 08:00:00","BZN|AZ","BZN|GE","100.36"
"02/01/2024 07:00:00 - 02/01/2024 08:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2024 08:00:00 - 02/01/2024 09:00:00","BZN|AZ","BZN|GE","97.03"
"02/01/2024 08:00:00 - 02/01/2024 09:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2024 09:00:00 - 02/01/2024 10:00:00","BZN|AZ","BZN|GE","0.00"
"02/01/2024 09:00:00 - 02/01/2024 10:00:00","BZN|GE","BZN|AZ","99.10"
"02/01/2024 10:00:00 - 02/01/2024 11:00:00","BZN|AZ","BZN|GE","0.00"
