"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|BA","BZN|HR","245.00"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|HR","BZN|HU","160.49"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|RS","BZN|HR","124.00"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|HR","BZN|SI","520.00"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|BA","BZN|HR","293.00"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|HR","BZN|HU","162.58"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|RS","BZN|HR","121.00"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|HR","BZN|SI","641.00"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|BA","BZN|HR","413.00"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|HR","BZN|HU","255.47"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|RS","BZN|HR","163.00"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|HR","BZN|SI","797.00"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|BA","BZN|HR","547.00"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|HR","BZN|HU","413.45"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|RS","BZN|HR","214.00"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|HR","BZN|SI","912.00"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|BA","BZN|HR","512.00"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|HR","BZN|HU","438.54"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|RS","BZN|HR","223.00"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|HR","BZN|SI","931.00"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|BA","BZN|HR","514.00"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|HR","BZN|HU","419.43"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|RS","BZN|HR","231.00"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|HR","BZN|SI","988.00"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2021 06:00:00 - 01/01/2021 07:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 06:00:00 - 01/01/2021 07:00:00","BZN|BA","BZN|HR","630.00"
"01/01/2021 06:00:00 - 01/01/2021 07:00:00","BZN|HR","BZN|HU","449.79"
"01/01/2021 06:00:00 - 01/01/2021 07:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 06:00:00 - 01/01/2021 07:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2021 06:00:00 - 01/01/2021 07:00:00","BZN|RS","BZN|HR","299.00"
"01/01/2021 06:00:00 - 01/01/2021 07:00:00","BZN|HR","BZN|SI","1120.00"
"01/01/2021 06:00:00 - 01/01/2021 07:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2021 07:00:00 - 01/01/2021 08:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 07:00:00 - 01/01/2021 08:00:00","BZN|BA","BZN|HR","737.00"
"01/01/2021 07:00:00 - 01/01/2021 08:00:00","BZN|HR","BZN|HU","518.85"
"01/01/2021 07:00:00 - 01/01/2021 08:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 07:00:00 - 01/01/2021 08:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2021 07:00:00 - 01/01/2021 08:00:00","BZN|RS","BZN|HR","342.00"
"01/01/2021 07:00:00 - 01/01/2021 08:00:00","BZN|HR","BZN|SI","1256.00"
"01/01/2021 07:00:00 - 01/01/2021 08:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2021 08:00:00 - 01/01/2021 09:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 08:00:00 - 01/01/2021 09:00:00","BZN|BA","BZN|HR","670.00"
"01/01/2021 08:00:00 - 01/01/2021 09:00:00","BZN|HR","BZN|HU","543.26"
"01/01/2021 08:00:00 - 01/01/2021 09:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 08:00:00 - 01/01/2021 09:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2021 08:00:00 - 01/01/2021 09:00:00","BZN|RS","BZN|HR","367.00"
"01/01/2021 08:00:00 - 01/01/2021 09:00:00","BZN|HR","BZN|SI","1201.00"
"01/01/2021 08:00:00 - 01/01/2021 09:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2021 09:00:00 - 01/01/2021 10:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 09:00:00 - 01/01/2021 10:00:00","BZN|BA","BZN|HR","789.00"
"01/01/2021 09:00:00 - 01/01/2021 10:00:00","BZN|HR","BZN|HU","583.24"
"01/01/2021 09:00:00 - 01/01/2021 10:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 09:00:00 - 01/01/2021 10:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2021 09:00:00 - 01/01/2021 10:00:00","BZN|RS","BZN|HR","415.00"
"01/01/2021 09:00:00 - 01/01/2021 10:00:00","BZN|HR","BZN|SI","1187.00"
"01/01/2021 09:00:00 - 01/01/2021 10:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2021 10:00:00 - 01/01/2021 11:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 10:00:00 - 01/01/2021 11:00:00","BZN|BA","BZN|HR","845.00"
"01/01/2021 10:00:00 - 01/01/2021 11:00:00","BZN|HR","BZN|HU","504.62"
"01/01/2021 10:00:00 - 01/01/2021 11:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 10:00:00 - 01/01/2021 11:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2021 10:00:00 - 01/01/2021 11:00:00","BZN|RS","BZN|HR","423.00"
"01/01/2021 10:00:00 - 01/01/2021 11:00:00","BZN|HR","BZN|SI","1199.00"
"01/01/2021 10:00:00 - 01/01/2021 11:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2021 11:00:00 - 01/01/2021 12:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 11:00:00 - 01/01/2021 12:00:00","BZN|BA","BZN|HR","915.00"
"01/01/2021 11:00:00 - 01/01/2021 12:00:00","BZN|HR","BZN|HU","539.00"
"01/01/2021 11:00:00 - 01/01/2021 12:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 11:00:00 - 01/01/2021 12:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2021 11:00:00 - 01/01/2021 12:00:00","BZN|RS","BZN|HR","447.00"
"01/01/2021 11:00:00 - 01/01/2021 12:00:00","BZN|HR","BZN|SI","1211.00"
"01/01/2021 11:00:00 - 01/01/2021 12:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2021 12:00:00 - 01/01/2021 13:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 12:00:00 - 01/01/2021 13:00:00","BZN|BA","BZN|HR","760.00"
"01/01/2021 12:00:00 - 01/01/2021 13:00:00","BZN|HR","BZN|HU","561.72"
"01/01/2021 12:00:00 - 01/01/2021 13:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 12:00:00 - 01/01/2021 13:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2021 12:00:00 - 01/01/2021 13:00:00","BZN|RS","BZN|HR","409.00"
"01/01/2021 12:00:00 - 01/01/2021 13:00:00","BZN|HR","BZN|SI","1114.00"
"01/01/2021 12:00:00 - 01/01/2021 13:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2021 13:00:00 - 01/01/2021 14:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 13:00:00 - 01/01/2021 14:00:00","BZN|BA","BZN|HR","722.00"
"01/01/2021 13:00:00 - 01/01/2021 14:00:00","BZN|HR","BZN|HU","592.71"
"01/01/2021 13:00:00 - 01/01/2021 14:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 13:00:00 - 01/01/2021 14:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2021 13:00:00 - 01/01/2021 14:00:00","BZN|RS","BZN|HR","417.00"
"01/01/2021 13:00:00 - 01/01/2021 14:00:00","BZN|HR","BZN|SI","1146.00"
"01/01/2021 13:00:00 - 01/01/2021 14:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2021 14:00:00 - 01/01/2021 15:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 14:00:00 - 01/01/2021 15:00:00","BZN|BA","BZN|HR","643.00"
"01/01/2021 14:00:00 - 01/01/2021 15:00:00","BZN|HR","BZN|HU","636.06"
"01/01/2021 14:00:00 - 01/01/2021 15:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 14:00:00 - 01/01/2021 15:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2021 14:00:00 - 01/01/2021 15:00:00","BZN|RS","BZN|HR","404.00"
"01/01/2021 14:00:00 - 01/01/2021 15:00:00","BZN|HR","BZN|SI","1164.00"
"01/01/2021 14:00:00 - 01/01/2021 15:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2021 15:00:00 - 01/01/2021 16:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 15:00:00 - 01/01/2021 16:00:00","BZN|BA","BZN|HR","649.00"
"01/01/2021 15:00:00 - 01/01/2021 16:00:00","BZN|HR","BZN|HU","699.52"
"01/01/2021 15:00:00 - 01/01/2021 16:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 15:00:00 - 01/01/2021 16:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2021 15:00:00 - 01/01/2021 16:00:00","BZN|RS","BZN|HR","404.00"
"01/01/2021 15:00:00 - 01/01/2021 16:00:00","BZN|HR","BZN|SI","1134.00"
"01/01/2021 15:00:00 - 01/01/2021 16:00:00","BZN|SI","BZN|HR","0.00"
"01/01/2021 16:00:00 - 01/01/2021 17:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2021 16:00:00 - 01/01/2021 17:00:00","BZN|BA","BZN|HR","469.00"
"01/01/2021 16:00:00 - 01/01/2021 17:00:00","BZN|HR","BZN|HU","699.75"
