"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|HU","BZN|AT","459.83"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|AT","BZN|HU","0.00"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|HU","BZN|DE-AT-LU","n/e"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|DE-AT-LU","BZN|HU","n/e"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|HR","BZN|HU","160.49"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|HU","BZN|RO","47.95"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|RO","BZN|HU","0.00"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|HU","BZN|RS","0.00"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|RS","BZN|HU","139.00"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|HU","BZN|SI","n/e"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|SI","BZN|HU","n/e"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|HU","BZN|SK","0.00"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|SK","BZN|HU","835.58"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|HU","BZN|UA","0.00"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|UA","BZN|HU","261.87"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|HU","BZN|UA-IPS","n/e"
"01/01/2021 00:00:00 - 01/01/2021 01:00:00","BZN|UA-IPS","BZN|HU","n/e"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|HU","BZN|AT","584.18"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|AT","BZN|HU","0.00"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|HU","BZN|DE-AT-LU","n/e"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|DE-AT-LU","BZN|HU","n/e"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|HR","BZN|HU","162.58"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|HU","BZN|RO","22.42"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|RO","BZN|HU","0.00"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|HU","BZN|RS","0.00"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|RS","BZN|HU","128.86"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|HU","BZN|SI","n/e"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|SI","BZN|HU","n/e"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|HU","BZN|SK","0.00"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|SK","BZN|HU","732.19"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|HU","BZN|UA","0.00"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|UA","BZN|HU","207.98"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|HU","BZN|UA-IPS","n/e"
"01/01/2021 01:00:00 - 01/01/2021 02:00:00","BZN|UA-IPS","BZN|HU","n/e"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|HU","BZN|AT","746.83"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|AT","BZN|HU","0.00"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|HU","BZN|DE-AT-LU","n/e"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|DE-AT-LU","BZN|HU","n/e"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|HR","BZN|HU","255.47"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|HU","BZN|RO","0.00"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|RO","BZN|HU","1.55"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|HU","BZN|RS","0.00"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|RS","BZN|HU","184.05"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|HU","BZN|SI","n/e"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|SI","BZN|HU","n/e"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|HU","BZN|SK","0.00"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|SK","BZN|HU","572.44"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|HU","BZN|UA","0.00"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|UA","BZN|HU","191.70"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|HU","BZN|UA-IPS","n/e"
"01/01/2021 02:00:00 - 01/01/2021 03:00:00","BZN|UA-IPS","BZN|HU","n/e"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|HU","BZN|AT","873.03"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|AT","BZN|HU","0.00"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|HU","BZN|DE-AT-LU","n/e"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|DE-AT-LU","BZN|HU","n/e"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|HR","BZN|HU","413.45"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|HU","BZN|RO","0.00"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|RO","BZN|HU","10.09"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|HU","BZN|RS","0.00"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|RS","BZN|HU","267.09"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|HU","BZN|SI","n/e"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|SI","BZN|HU","n/e"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|HU","BZN|SK","0.00"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|SK","BZN|HU","358.99"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|HU","BZN|UA","0.00"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|UA","BZN|HU","147.92"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|HU","BZN|UA-IPS","n/e"
"01/01/2021 03:00:00 - 01/01/2021 04:00:00","BZN|UA-IPS","BZN|HU","n/e"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|HU","BZN|AT","943.86"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|AT","BZN|HU","0.00"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|HU","BZN|DE-AT-LU","n/e"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|DE-AT-LU","BZN|HU","n/e"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|HR","BZN|HU","438.54"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|HU","BZN|RO","7.55"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|RO","BZN|HU","0.00"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|HU","BZN|RS","0.00"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|RS","BZN|HU","295.25"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|HU","BZN|SI","n/e"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|SI","BZN|HU","n/e"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|HU","BZN|SK","0.00"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|SK","BZN|HU","323.22"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|HU","BZN|UA","0.00"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|UA","BZN|HU","152.62"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|HU","BZN|UA-IPS","n/e"
"01/01/2021 04:00:00 - 01/01/2021 05:00:00","BZN|UA-IPS","BZN|HU","n/e"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|HU","BZN|AT","980.24"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|AT","BZN|HU","0.00"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|HU","BZN|DE-AT-LU","n/e"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|DE-AT-LU","BZN|HU","n/e"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|HU","BZN|HR","0.00"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|HR","BZN|HU","419.43"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|HU","BZN|RO","15.25"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|RO","BZN|HU","0.00"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|HU","BZN|RS","0.00"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|RS","BZN|HU","311.75"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|HU","BZN|SI","n/e"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|SI","BZN|HU","n/e"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|HU","BZN|SK","0.00"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|SK","BZN|HU","368.89"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|HU","BZN|UA","0.00"
"01/01/2021 05:00:00 - 01/01/2021 06:00:00","BZN|UA","BZN|HU","182.48"
