"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2020 00:00:00 - 01/01/2020 01:00:00","BZN|GR","BZN|AL","0.00"
"01/01/2020 00:00:00 - 01/01/2020 01:00:00","BZN|AL","BZN|GR","132.00"
"01/01/2020 00:00:00 - 01/01/2020 01:00:00","BZN|GR","BZN|BG","0.00"
"01/01/2020 00:00:00 - 01/01/2020 01:00:00","BZN|BG","BZN|GR","356.00"
"01/01/2020 00:00:00 - 01/01/2020 01:00:00","BZN|GR","BZN|IT-Brindisi","n/e"
"01/01/2020 00:00:00 - 01/01/2020 01:00:00","BZN|IT-Brindisi","BZN|GR","n/e"
"01/01/2020 00:00:00 - 01/01/2020 01:00:00","BZN|GR","BZN|IT-GR","n/e"
"01/01/2020 00:00:00 - 01/01/2020 01:00:00","BZN|IT-GR","BZN|GR","n/e"
"01/01/2020 00:00:00 - 01/01/2020 01:00:00","BZN|GR","BZN|IT-South","0.00"
"01/01/2020 00:00:00 - 01/01/2020 01:00:00","BZN|IT-South","BZN|GR","500.00"
"01/01/2020 00:00:00 - 01/01/2020 01:00:00","BZN|GR","BZN|MK","0.00"
"01/01/2020 00:00:00 - 01/01/2020 01:00:00","BZN|MK","BZN|GR","476.00"
"01/01/2020 00:00:00 - 01/01/2020 01:00:00","BZN|GR","BZN|TR","0.00"
"01/01/2020 00:00:00 - 01/01/2020 01:00:00","BZN|TR","BZN|GR","271.00"
"01/01/2020 01:00:00 - 01/01/2020 02:00:00","BZN|GR","BZN|AL","0.00"
"01/01/2020 01:00:00 - 01/01/2020 02:00:00","BZN|AL","BZN|GR","114.00"
"01/01/2020 01:00:00 - 01/01/2020 02:00:00","BZN|GR","BZN|BG","0.00"
"01/01/2020 01:00:00 - 01/01/2020 02:00:00","BZN|BG","BZN|GR","365.00"
"01/01/2020 01:00:00 - 01/01/2020 02:00:00","BZN|GR","BZN|IT-Brindisi","n/e"
"01/01/2020 01:00:00 - 01/01/2020 02:00:00","BZN|IT-Brindisi","BZN|GR","n/e"
"01/01/2020 01:00:00 - 01/01/2020 02:00:00","BZN|GR","BZN|IT-GR","n/e"
"01/01/2020 01:00:00 - 01/01/2020 02:00:00","BZN|IT-GR","BZN|GR","n/e"
"01/01/2020 01:00:00 - 01/01/2020 02:00:00","BZN|GR","BZN|IT-South","0.00"
"01/01/2020 01:00:00 - 01/01/2020 02:00:00","BZN|IT-South","BZN|GR","501.00"
"01/01/2020 01:00:00 - 01/01/2020 02:00:00","BZN|GR","BZN|MK","0.00"
"01/01/2020 01:00:00 - 01/01/2020 02:00:00","BZN|MK","BZN|GR","471.00"
"01/01/2020 01:00:00 - 01/01/2020 02:00:00","BZN|GR","BZN|TR","0.00"
"01/01/2020 01:00:00 - 01/01/2020 02:00:00","BZN|TR","BZN|GR","287.00"
