"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|AM","BZN|GE","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|GE","BZN|AM","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|AM","BZN|GE","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|GE","BZN|AM","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|AM","BZN|GE","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|GE","BZN|AM","0.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|AM","BZN|GE","0.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|GE","BZN|AM","0.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|AM","BZN|GE","0.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|GE","BZN|AM","0.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|AM","BZN|GE","0.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|GE","BZN|AM","0.00"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|AM","BZN|GE","0.00"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|GE","BZN|AM","0.00"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|AM","BZN|GE","0.00"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|GE","BZN|AM","0.00"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|AM","BZN|GE","0.00"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|GE","BZN|AM","0.00"
"01/01/2022 09:00:00 - 01/01/2022 10:00:00","BZN|AM","BZN|GE","0.00"
"01/01/2022 09:00:00 - 01/01/2022 10:00:00","BZN|GE","BZN|AM","0.00"
"01/01/2022 10:00:00 - 01/01/2022 11:00:00","BZN|AM","BZN|GE","0.00"
"01/01/2022 10:00:00 - 01/01/2022 11:00:00","BZN|GE","BZN|AM","0.00"
"01/01/2022 11:00:00 - 01/01/2022 12:00:00","BZN|AM","BZN|GE","0.00"
"01/01/2022 11:00:00 - 01/01/2022 12:00:00","BZN|GE","BZN|AM","0.00"
"01/01/2022 12:00:00 - 01/01/2022 13:00:00","BZN|AM","BZN|GE","0.00"
"01/01/2022 12:00:00 - 01/01/2022 13:00:00","BZN|GE","BZN|AM","0.00"
"01/01/2022 13:00:00 - 01/01/2022 14:00:00","BZN|AM","BZN|GE","0.00"
"01/01/2022 13:00:00 - 01/01/2022 14:00:00","BZN|GE","BZN|AM","0.00"
"01/01/2022 14:00:00 - 01/01/2022 15:00:00","BZN|AM","BZN|GE","0.00"
"01/01/2022 14:00:00 - 01/01/2022 15:00:00","BZN|GE","BZN|AM","0.00"
"01/01/2022 15:00:00 - 01/01/2022 16:00:00","BZN|AM","BZN|GE","0.00"
"01/01/2022 15:00:00 - 01/01/2022 16:00:00","BZN|GE","BZN|AM","0.00"
"01/01/2022 16:00:00 - 01/01/2022 17:00:00","BZN|AM","BZN|GE","0.00"
