"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|CZ","BZN|AT","993.30"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|AT","BZN|CZ","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|CZ","BZN|DE-AT-LU","n/e"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|DE-AT-LU","BZN|CZ","n/e"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|CZ","BZN|DE-LU","761.48"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|DE-LU","BZN|CZ","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|CZ","BZN|PL","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|PL","BZN|CZ","833.17"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|CZ","BZN|SK","879.78"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|SK","BZN|CZ","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|CZ","BZN|AT","789.50"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|AT","BZN|CZ","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|CZ","BZN|DE-AT-LU","n/e"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|DE-AT-LU","BZN|CZ","n/e"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|CZ","BZN|DE-LU","933.12"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|DE-LU","BZN|CZ","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|CZ","BZN|PL","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|PL","BZN|CZ","813.09"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|CZ","BZN|SK","684.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|SK","BZN|CZ","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|CZ","BZN|AT","608.90"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|AT","BZN|CZ","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|CZ","BZN|DE-AT-LU","n/e"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|DE-AT-LU","BZN|CZ","n/e"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|CZ","BZN|DE-LU","929.27"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|DE-LU","BZN|CZ","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|CZ","BZN|PL","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|PL","BZN|CZ","950.29"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|CZ","BZN|SK","446.05"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|SK","BZN|CZ","0.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|CZ","BZN|AT","576.30"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|AT","BZN|CZ","0.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|CZ","BZN|DE-AT-LU","n/e"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|DE-AT-LU","BZN|CZ","n/e"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|CZ","BZN|DE-LU","1113.28"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|DE-LU","BZN|CZ","0.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|CZ","BZN|PL","0.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|PL","BZN|CZ","969.79"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|CZ","BZN|SK","329.15"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|SK","BZN|CZ","0.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|CZ","BZN|AT","530.70"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|AT","BZN|CZ","0.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|CZ","BZN|DE-AT-LU","n/e"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|DE-AT-LU","BZN|CZ","n/e"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|CZ","BZN|DE-LU","1156.81"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|DE-LU","BZN|CZ","0.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|CZ","BZN|PL","0.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|PL","BZN|CZ","942.58"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|CZ","BZN|SK","295.05"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|SK","BZN|CZ","0.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|CZ","BZN|AT","514.50"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|AT","BZN|CZ","0.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|CZ","BZN|DE-AT-LU","n/e"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|DE-AT-LU","BZN|CZ","n/e"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|CZ","BZN|DE-LU","1207.16"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|DE-LU","BZN|CZ","0.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|CZ","BZN|PL","0.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|PL","BZN|CZ","903.77"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|CZ","BZN|SK","188.43"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|SK","BZN|CZ","0.00"
