"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|AZ","BZN|GE","147.92"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|AZ","BZN|GE","148.18"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|AZ","BZN|GE","146.13"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|AZ","BZN|GE","145.28"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|AZ","BZN|GE","149.31"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|AZ","BZN|GE","143.86"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|AZ","BZN|GE","152.76"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|AZ","BZN|GE","158.25"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|AZ","BZN|GE","164.34"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 09:00:00 - 01/01/2022 10:00:00","BZN|AZ","BZN|GE","168.95"
"01/01/2022 09:00:00 - 01/01/2022 10:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 10:00:00 - 01/01/2022 11:00:00","BZN|AZ","BZN|GE","170.56"
"01/01/2022 10:00:00 - 01/01/2022 11:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 11:00:00 - 01/01/2022 12:00:00","BZN|AZ","BZN|GE","168.15"
"01/01/2022 11:00:00 - 01/01/2022 12:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 12:00:00 - 01/01/2022 13:00:00","BZN|AZ","BZN|GE","169.28"
"01/01/2022 12:00:00 - 01/01/2022 13:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 13:00:00 - 01/01/2022 14:00:00","BZN|AZ","BZN|GE","170.74"
"01/01/2022 13:00:00 - 01/01/2022 14:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 14:00:00 - 01/01/2022 15:00:00","BZN|AZ","BZN|GE","183.55"
"01/01/2022 14:00:00 - 01/01/2022 15:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 15:00:00 - 01/01/2022 16:00:00","BZN|AZ","BZN|GE","193.56"
"01/01/2022 15:00:00 - 01/01/2022 16:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 16:00:00 - 01/01/2022 17:00:00","BZN|AZ","BZN|GE","192.95"
"01/01/2022 16:00:00 - 01/01/2022 17:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 17:00:00 - 01/01/2022 18:00:00","BZN|AZ","BZN|GE","188.04"
"01/01/2022 17:00:00 - 01/01/2022 18:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 18:00:00 - 01/01/2022 19:00:00","BZN|AZ","BZN|GE","186.69"
"01/01/2022 18:00:00 - 01/01/2022 19:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 19:00:00 - 01/01/2022 20:00:00","BZN|AZ","BZN|GE","180.44"
"01/01/2022 19:00:00 - 01/01/2022 20:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 20:00:00 - 01/01/2022 21:00:00","BZN|AZ","BZN|GE","170.77"
"01/01/2022 20:00:00 - 01/01/2022 21:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 21:00:00 - 01/01/2022 22:00:00","BZN|AZ","BZN|GE","158.52"
"01/01/2022 21:00:00 - 01/01/2022 22:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 22:00:00 - 01/01/2022 23:00:00","BZN|AZ","BZN|GE","148.82"
"01/01/2022 22:00:00 - 01/01/2022 23:00:00","BZN|GE","BZN|AZ","0.00"
"01/01/2022 23:00:00 - 02/01/2022 00:00:00","BZN|AZ","BZN|GE","143.96"
"01/01/2022 23:00:00 - 02/01/2022 00:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 00:00:00 - 02/01/2022 01:00:00","BZN|AZ","BZN|GE","140.59"
"02/01/2022 00:00:00 - 02/01/2022 01:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 01:00:00 - 02/01/2022 02:00:00","BZN|AZ","BZN|GE","140.17"
"02/01/2022 01:00:00 - 02/01/2022 02:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 02:00:00 - 02/01/2022 03:00:00","BZN|AZ","BZN|GE","140.09"
"02/01/2022 02:00:00 - 02/01/2022 03:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 03:00:00 - 02/01/2022 04:00:00","BZN|AZ","BZN|GE","139.53"
"02/01/2022 03:00:00 - 02/01/2022 04:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 04:00:00 - 02/01/2022 05:00:00","BZN|AZ","BZN|GE","135.16"
"02/01/2022 04:00:00 - 02/01/2022 05:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 05:00:00 - 02/01/2022 06:00:00","BZN|AZ","BZN|GE","134.17"
"02/01/2022 05:00:00 - 02/01/2022 06:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 06:00:00 - 02/01/2022 07:00:00","BZN|AZ","BZN|GE","146.09"
"02/01/2022 06:00:00 - 02/01/2022 07:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 07:00:00 - 02/01/2022 08:00:00","BZN|AZ","BZN|GE","158.24"
"02/01/2022 07:00:00 - 02/01/2022 08:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 08:00:00 - 02/01/2022 09:00:00","BZN|AZ","BZN|GE","164.36"
"02/01/2022 08:00:00 - 02/01/2022 09:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 09:00:00 - 02/01/2022 10:00:00","BZN|AZ","BZN|GE","171.27"
"02/01/2022 09:00:00 - 02/01/2022 10:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 10:00:00 - 02/01/2022 11:00:00","BZN|AZ","BZN|GE","172.57"
"02/01/2022 10:00:00 - 02/01/2022 11:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 11:00:00 - 02/01/2022 12:00:00","BZN|AZ","BZN|GE","172.10"
"02/01/2022 11:00:00 - 02/01/2022 12:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 12:00:00 - 02/01/2022 13:00:00","BZN|AZ","BZN|GE","172.10"
"02/01/2022 12:00:00 - 02/01/2022 13:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 13:00:00 - 02/01/2022 14:00:00","BZN|AZ","BZN|GE","176.79"
"02/01/2022 13:00:00 - 02/01/2022 14:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 14:00:00 - 02/01/2022 15:00:00","BZN|AZ","BZN|GE","188.73"
"02/01/2022 14:00:00 - 02/01/2022 15:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 15:00:00 - 02/01/2022 16:00:00","BZN|AZ","BZN|GE","201.28"
"02/01/2022 15:00:00 - 02/01/2022 16:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 16:00:00 - 02/01/2022 17:00:00","BZN|AZ","BZN|GE","201.38"
"02/01/2022 16:00:00 - 02/01/2022 17:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 17:00:00 - 02/01/2022 18:00:00","BZN|AZ","BZN|GE","197.75"
"02/01/2022 17:00:00 - 02/01/2022 18:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 18:00:00 - 02/01/2022 19:00:00","BZN|AZ","BZN|GE","196.06"
"02/01/2022 18:00:00 - 02/01/2022 19:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 19:00:00 - 02/01/2022 20:00:00","BZN|AZ","BZN|GE","186.94"
"02/01/2022 19:00:00 - 02/01/2022 20:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 20:00:00 - 02/01/2022 21:00:00","BZN|AZ","BZN|GE","173.23"
"02/01/2022 20:00:00 - 02/01/2022 21:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 21:00:00 - 02/01/2022 22:00:00","BZN|AZ","BZN|GE","157.89"
"02/01/2022 21:00:00 - 02/01/2022 22:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 22:00:00 - 02/01/2022 23:00:00","BZN|AZ","BZN|GE","149.57"
"02/01/2022 22:00:00 - 02/01/2022 23:00:00","BZN|GE","BZN|AZ","0.00"
"02/01/2022 23:00:00 - 03/01/2022 00:00:00","BZN|AZ","BZN|GE","142.08"
"02/01/2022 23:00:00 - 03/01/2022 00:00:00","BZN|GE","BZN|AZ","0.00"
"03/01/2022 00:00:00 - 03/01/2022 01:00:00","BZN|AZ","BZN|GE","139.47"
"03/01/2022 00:00:00 - 03/01/2022 01:00:00","BZN|GE","BZN|AZ","0.00"
"03/01/2022 01:00:00 - 03/01/2022 02:00:00","BZN|AZ","BZN|GE","138.36"
"03/01/2022 01:00:00 - 03/01/2022 02:00:00","BZN|GE","BZN|AZ","0.00"
"03/01/2022 02:00:00 - 03/01/2022 03:00:00","BZN|AZ","BZN|GE","140.72"
"03/01/2022 02:00:00 - 03/01/2022 03:00:00","BZN|GE","BZN|AZ","0.00"
"03/01/2022 03:00:00 - 03/01/2022 04:00:00","BZN|AZ","BZN|GE","145.11"
"03/01/2022 03:00:00 - 03/01/2022 04:00:00","BZN|GE","BZN|AZ","0.00"
"03/01/2022 04:00:00 - 03/01/2022 05:00:00","BZN|AZ","BZN|GE","152.42"
"03/01/2022 04:00:00 - 03/01/2022 05:00:00","BZN|GE","BZN|AZ","0.00"
"03/01/2022 05:00:00 - 03/01/2022 06:00:00","BZN|AZ","BZN|GE","162.13"
"03/01/2022 05:00:00 - 03/01/2022 06:00:00","BZN|GE","BZN|AZ","0.00"
"03/01/2022 06:00:00 - 03/01/2022 07:00:00","BZN|AZ","BZN|GE","172.49"
"03/01/2022 06:00:00 - 03/01/2022 07:00:00","BZN|GE","BZN|AZ","0.00"
"03/01/2022 07:00:00 - 03/01/2022 08:00:00","BZN|AZ","BZN|GE","182.48"
"03/01/2022 07:00:00 - 03/01/2022 08:00:00","BZN|GE","BZN|AZ","0.00"
"03/01/2022 08:00:00 - 03/01/2022 09:00:00","BZN|AZ","BZN|GE","190.71"
