"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|RS","BZN|AL","n/e"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|AL","BZN|RS","n/e"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|RS","BZN|BA","10.41"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|BA","BZN|RS","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|RS","BZN|BG","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|BG","BZN|RS","564.98"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|RS","BZN|HR","32.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|HR","BZN|RS","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|RS","BZN|HU","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|HU","BZN|RS","121.40"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|RS","BZN|ME","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|ME","BZN|RS","75.89"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|RS","BZN|MK","94.47"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|MK","BZN|RS","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|RS","BZN|RO","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|RO","BZN|RS","534.98"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|RS","BZN|XK*","376.20"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|XK*","BZN|RS","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|RS","BZN|AL","n/e"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|AL","BZN|RS","n/e"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|RS","BZN|BA","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|BA","BZN|RS","16.82"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|RS","BZN|BG","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|BG","BZN|RS","485.59"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|RS","BZN|HR","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|HR","BZN|RS","14.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|RS","BZN|HU","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|HU","BZN|RS","170.58"
