"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|HU","BZN|AT","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|AT","BZN|HU","479.57"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|HU","BZN|DE-AT-LU","n/e"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|DE-AT-LU","BZN|HU","n/e"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|HU","BZN|HR","766.64"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|HU","BZN|RO","79.41"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|RO","BZN|HU","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|HU","BZN|RS","121.40"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|RS","BZN|HU","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|HU","BZN|SI","n/e"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|SI","BZN|HU","n/e"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|HU","BZN|SK","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|SK","BZN|HU","1565.53"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|HU","BZN|UA","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|UA","BZN|HU","202.14"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|HU","BZN|UA-IPS","n/e"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|UA-IPS","BZN|HU","n/e"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|HU","BZN|AT","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|AT","BZN|HU","502.09"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|HU","BZN|DE-AT-LU","n/e"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|DE-AT-LU","BZN|HU","n/e"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|HU","BZN|HR","810.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|HU","BZN|RO","89.94"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|RO","BZN|HU","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|HU","BZN|RS","170.58"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|RS","BZN|HU","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|HU","BZN|SI","n/e"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|SI","BZN|HU","n/e"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|HU","BZN|SK","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|SK","BZN|HU","1380.87"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|HU","BZN|UA","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|UA","BZN|HU","154.99"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|HU","BZN|UA-IPS","n/e"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|UA-IPS","BZN|HU","n/e"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|HU","BZN|AT","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|AT","BZN|HU","367.81"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|HU","BZN|DE-AT-LU","n/e"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|DE-AT-LU","BZN|HU","n/e"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|HU","BZN|HR","829.83"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|HU","BZN|RO","69.91"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|RO","BZN|HU","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|HU","BZN|RS","163.78"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|RS","BZN|HU","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|HU","BZN|SI","n/e"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|SI","BZN|HU","n/e"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|HU","BZN|SK","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|SK","BZN|HU","1206.16"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|HU","BZN|UA","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|UA","BZN|HU","147.71"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|HU","BZN|UA-IPS","n/e"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|UA-IPS","BZN|HU","n/e"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|HU","BZN|AT","0.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|AT","BZN|HU","303.79"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|HU","BZN|DE-AT-LU","n/e"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|DE-AT-LU","BZN|HU","n/e"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|HU","BZN|HR","881.69"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|HU","BZN|RO","81.36"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|RO","BZN|HU","0.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|HU","BZN|RS","174.06"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|RS","BZN|HU","0.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|HU","BZN|SI","n/e"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|SI","BZN|HU","n/e"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|HU","BZN|SK","0.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|SK","BZN|HU","1144.58"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|HU","BZN|UA","0.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|UA","BZN|HU","135.74"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|HU","BZN|UA-IPS","n/e"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|UA-IPS","BZN|HU","n/e"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|HU","BZN|AT","0.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|AT","BZN|HU","298.91"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|HU","BZN|DE-AT-LU","n/e"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|DE-AT-LU","BZN|HU","n/e"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|HU","BZN|HR","857.50"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|HU","BZN|RO","90.33"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|RO","BZN|HU","0.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|HU","BZN|RS","167.12"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|RS","BZN|HU","0.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|HU","BZN|SI","n/e"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|SI","BZN|HU","n/e"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|HU","BZN|SK","0.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|SK","BZN|HU","1122.01"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|HU","BZN|UA","0.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|UA","BZN|HU","136.35"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|HU","BZN|UA-IPS","n/e"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|UA-IPS","BZN|HU","n/e"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|HU","BZN|AT","0.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|AT","BZN|HU","274.93"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|HU","BZN|DE-AT-LU","n/e"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|DE-AT-LU","BZN|HU","n/e"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|HU","BZN|HR","834.01"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|HU","BZN|RO","74.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|RO","BZN|HU","0.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|HU","BZN|RS","144.29"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|RS","BZN|HU","0.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|HU","BZN|SI","n/e"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|SI","BZN|HU","n/e"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|HU","BZN|SK","0.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|SK","BZN|HU","1099.98"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|HU","BZN|UA","0.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|UA","BZN|HU","140.29"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|HU","BZN|UA-IPS","n/e"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|UA-IPS","BZN|HU","n/e"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|HU","BZN|AT","0.00"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|AT","BZN|HU","191.39"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|HU","BZN|DE-AT-LU","n/e"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|DE-AT-LU","BZN|HU","n/e"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|HU","BZN|HR","773.11"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|HU","BZN|RO","19.54"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|RO","BZN|HU","0.00"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|HU","BZN|RS","69.45"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|RS","BZN|HU","0.00"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|HU","BZN|SI","n/e"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|SI","BZN|HU","n/e"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|HU","BZN|SK","0.00"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|SK","BZN|HU","1084.15"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|HU","BZN|UA","0.00"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|UA","BZN|HU","136.71"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|HU","BZN|UA-IPS","n/e"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|UA-IPS","BZN|HU","n/e"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|HU","BZN|AT","0.00"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|AT","BZN|HU","62.01"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|HU","BZN|DE-AT-LU","n/e"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|DE-AT-LU","BZN|HU","n/e"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|HU","BZN|HR","645.78"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|HU","BZN|RO","0.00"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|RO","BZN|HU","4.89"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|HU","BZN|RS","0.00"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|RS","BZN|HU","3.10"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|HU","BZN|SI","n/e"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|SI","BZN|HU","n/e"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|HU","BZN|SK","0.00"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|SK","BZN|HU","970.39"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|HU","BZN|UA","0.00"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|UA","BZN|HU","193.58"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|HU","BZN|UA-IPS","n/e"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|UA-IPS","BZN|HU","n/e"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|HU","BZN|AT","0.00"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|AT","BZN|HU","84.37"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|HU","BZN|DE-AT-LU","n/e"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|DE-AT-LU","BZN|HU","n/e"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|HU","BZN|HR","641.31"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|HR","BZN|HU","0.00"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|HU","BZN|RO","0.00"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|RO","BZN|HU","37.73"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|HU","BZN|RS","5.93"
