"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|BA","BZN|HR","125.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|BA","BZN|ME","426.47"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|ME","BZN|BA","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|BA","BZN|RS","0.00"
"01/01/2022 00:00:00 - 01/01/2022 01:00:00","BZN|RS","BZN|BA","10.41"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|BA","BZN|HR","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|HR","BZN|BA","1.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|BA","BZN|ME","521.69"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|ME","BZN|BA","0.00"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|BA","BZN|RS","16.82"
"01/01/2022 01:00:00 - 01/01/2022 02:00:00","BZN|RS","BZN|BA","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|BA","BZN|HR","115.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|BA","BZN|ME","425.63"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|ME","BZN|BA","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|BA","BZN|RS","0.00"
"01/01/2022 02:00:00 - 01/01/2022 03:00:00","BZN|RS","BZN|BA","15.92"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|BA","BZN|HR","165.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|BA","BZN|ME","404.45"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|ME","BZN|BA","0.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|BA","BZN|RS","0.00"
"01/01/2022 03:00:00 - 01/01/2022 04:00:00","BZN|RS","BZN|BA","35.84"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|BA","BZN|HR","104.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|BA","BZN|ME","460.80"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|ME","BZN|BA","0.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|BA","BZN|RS","0.00"
"01/01/2022 04:00:00 - 01/01/2022 05:00:00","BZN|RS","BZN|BA","22.99"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|BA","BZN|HR","125.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|BA","BZN|ME","453.17"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|ME","BZN|BA","0.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|BA","BZN|RS","0.00"
"01/01/2022 05:00:00 - 01/01/2022 06:00:00","BZN|RS","BZN|BA","21.61"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|BA","BZN|HR","186.00"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|BA","BZN|ME","419.38"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|ME","BZN|BA","0.00"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|BA","BZN|RS","0.00"
"01/01/2022 06:00:00 - 01/01/2022 07:00:00","BZN|RS","BZN|BA","67.54"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|BA","BZN|HR","185.00"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|BA","BZN|ME","414.90"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|ME","BZN|BA","0.00"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|BA","BZN|RS","0.00"
"01/01/2022 07:00:00 - 01/01/2022 08:00:00","BZN|RS","BZN|BA","66.96"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|BA","BZN|HR","124.00"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|BA","BZN|ME","417.85"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|ME","BZN|BA","0.00"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|BA","BZN|RS","0.00"
"01/01/2022 08:00:00 - 01/01/2022 09:00:00","BZN|RS","BZN|BA","22.53"
"01/01/2022 09:00:00 - 01/01/2022 10:00:00","BZN|BA","BZN|HR","78.00"
"01/01/2022 09:00:00 - 01/01/2022 10:00:00","BZN|HR","BZN|BA","0.00"
"01/01/2022 09:00:00 - 01/01/2022 10:00:00","BZN|BA","BZN|ME","476.54"
"01/01/2022 09:00:00 - 01/01/2022 10:00:00","BZN|ME","BZN|BA","0.00"
"01/01/2022 09:00:00 - 01/01/2022 10:00:00","BZN|BA","BZN|RS","0.00"
"01/01/2022 09:00:00 - 01/01/2022 10:00:00","BZN|RS","BZN|BA","16.23"
"01/01/2022 10:00:00 - 01/01/2022 11:00:00","BZN|BA","BZN|HR","27.00"
